Date,Bus Route No.,From,To,Way,Time (mins),Main Station,Trips per Day,Bus Stops Covered,Frequency (mins),Distance Travelled (km),Tickets Sold,Revenue Generated (INR)
2024-01-17,9D,Jeedimetla,Suraram,One Way,28,Ameerpet,5,13.0,5.0,21.93,103.0,3380.64
2024-01-17,83K,Borabanda,Gajula Ramaram,Round Trip,106,Ameerpet,16,20.0,20.0,10.65,457.0,14445.18
2024-01-17,289M,Jeedimetla,L.B. Nagar Ring Road,One Way,35,Ameerpet,10,17.0,10.0,30.03,108.0,9254.08
2024-01-17,10H/25S,Jeedimetla,Patancheru Bus Station,One Way,51,Ameerpet,10,9.0,20.0,20.39,383.0,8165.21
2024-01-17,218D,Allwyn Colony,Film Nagar,One Way,109,Ameerpet,10,30.0,30.0,27.43,132.0,8347.47
2024-01-17,230N,Chengicherla,L.B. Nagar Ring Road,Round Trip,45,Ameerpet,16,22.0,5.0,29.1,402.0,3201.67
2024-01-17,225A,Chengicherla,ESI,Round Trip,21,Ameerpet,14,19.0,10.0,44.2,454.0,8433.86
2024-01-17,90 D,Suraram,Ameerpet,One Way,10,Ameerpet,20,15.0,10.0,38.76,380.0,2353.21
2024-01-17,41N,Allwyn Colony,Suraram,Round Trip,66,Ameerpet,20,10.0,30.0,10.06,354.0,5861.94
2024-01-18,227W,Hayathnagar,Brahmanpally,One Way,45,Koti,6,10.0,40.0,36.61,295.0,1055.71
2024-01-18,127K/V,Kondapur bus depot,koti,One Way,88,Hitech City,12,24.0,50.0,44.18,211.0,1407.57
2024-01-18,222D,Chengicherla,Patancheru Bus Station,Round Trip,72,Ameerpet,13,25.0,20.0,34.61,220.0,5975.41
2024-01-18,287N,Borabanda,Kondapur Bus Station,Round Trip,99,Ameerpet,20,9.0,30.0,32.99,449.0,4198.14
2024-01-18,222D,Uppal X Road,Afzalgunj,One Way,115,Ameerpet,18,19.0,10.0,45.14,292.0,2573.71
2024-01-18,9M,Kukatpally,Secunderabad Bus Station,Round Trip,45,Ameerpet,11,23.0,10.0,26.63,266.0,8808.02
2024-01-18,185,NGO Colony,Lingampally,Round Trip,74,Ameerpet,17,28.0,30.0,6.57,431.0,7711.141831
2024-01-18,187JL,Chengicherla,Patancheru Bus Station,Round Trip,110,Ameerpet,7,19.0,15.0,25.03,200.0,10676.69
2024-01-18,9X,BHEL,Patancheru Bus Station,Round Trip,82,Ameerpet,5,22.0,15.0,9.73,318.0,3816.29
2024-01-18,113EL,Chandrayan Gutta X Road,Suraram,One Way,56,Ameerpet,10,16.0,5.0,40.52,108.0,13877.75
2024-01-18,283D,Dilsukhnagar,Secunderabad Bus Station,One Way,29,Ameerpet,18,14.0,10.0,29.42,132.0,14484.34
2024-01-19,287N,Chandrayan Gutta X Road,Hayathnagar,One Way,80,Ameerpet,16,11.0,20.0,46.14,362.0,3412.63
2024-01-19,187J,Uppal X Road,Gandimaisamma,Round Trip,21,Ameerpet,6,22.0,10.0,34.07,207.0,2488.13
2024-01-19,225S,Mehdipatnam,Bowrampet,One Way,69,Ameerpet,14,5.0,10.0,34.67,320.0,3829.98
2024-01-19,183,Sanath Nagar,Bachupally,One Way,92,Ameerpet,5,30.0,5.0,12.25,341.0,11507.79
2024-01-19,225L/V,Gandimaisamma X Road,Patancheru Bus Station,Round Trip,51,Ameerpet,17,9.0,5.0,15.76,416.0,12849.4
2024-01-19,183,Dilsukhnagar,Bowrampet,Round Trip,73,Ameerpet,17,20.0,30.0,43.51,105.0,11900.02
2024-01-19,113EL,Allwyn Colony,Afzalgunj,One Way,18,Ameerpet,14,16.0,10.0,49.64,119.0,14545.74
2024-01-19,225L/299,Charminar,Gajula Ramaram,One Way,79,Ameerpet,19,20.0,5.0,22.51,361.0,2053.38
2024-01-19,83J/272G,MGBS,Kondapur Bus Station,One Way,84,Ameerpet,19,23.0,30.0,33.03,412.0,9175.54
2024-01-19,189M,Chandrayan Gutta X Road,Afzalgunj,Round Trip,67,Ameerpet,16,14.0,15.0,18.83,182.0,8513.02
2024-01-19,183AJ,MGBS,Ameerpet,One Way,98,Ameerpet,8,16.0,20.0,30.18,197.0,4269.88
2024-01-19,225S,Allwyn Colony,ESI,One Way,64,Ameerpet,18,26.0,5.0,16.78,323.0,7369.33
2024-01-19,218L,Dilsukhnagar,Lingampally,Round Trip,35,Ameerpet,5,21.0,5.0,9.44,131.0,8770.02
2024-01-20,227W,Mehdipatnam,Ramoji Film City,One Way,48,Koti,15,21.0,55.0,11.2,94.0,1013.08
2024-01-20,201G,Hayathnagar,Ramoji Film City,Round Trip,103,Koti,10,27.0,29.0,75.035,261.0,2050.83
2024-01-20,127,Koti Osmania Hospital,Sanghi Nagar,One Way,110,Koti,18,34.0,13.0,71.81,407.0,1546.43
2024-01-20,201M,Hayathnagar,Majeedpur,One Way,32,Koti,19,33.0,57.0,56.95,410.0,1489.64
2024-01-20,218D,Jeedimetla,Suraram,Round Trip,56,Ameerpet,17,29.0,30.0,31.02,202.0,7299.55
2024-01-20,41N,Allwyn Colony,VV Nagar,Round Trip,89,Ameerpet,12,20.0,15.0,21.46,147.0,4750.87
2024-01-20,9K,BHEL,Patancheru Bus Station,Round Trip,61,Ameerpet,16,11.0,15.0,28.9,123.0,7196.35
2024-01-20,187JL,Mehdipatnam,Lingampally,Round Trip,72,Ameerpet,9,14.0,5.0,23.75,240.0,22081.473750000005
2024-01-20,19/224,Dilsukhnagar,Lingampally,Round Trip,13,Ameerpet,15,10.0,20.0,41.42,116.0,14508.7
2024-01-20,222D,L.B. Nagar,VV Nagar,Round Trip,30,Ameerpet,8,8.0,10.0,40.76,203.0,14566.12
2024-01-20,218C,Koti,ESI,One Way,87,Ameerpet,6,5.0,30.0,47.07,241.0,5466.85
2024-01-20,41,Koti,Patancheru Bus Station,One Way,69,Ameerpet,15,19.0,15.0,32.82,242.0,12250.68
2024-01-20,113EL,MGBS,Ameerpet,Round Trip,119,Ameerpet,13,28.0,5.0,38.03,469.0,3675.53
2024-01-20,222D,Central Bus Station,Gajula Ramaram,One Way,41,Ameerpet,18,10.0,5.0,42.2,189.0,14983.21
2024-01-20,9M-1,Jagadgirigutta,Bowrampet,One Way,91,Ameerpet,11,30.0,20.0,42.29,299.0,3919.69
2024-01-20,230N,Aramghar,Balanagar X Road,Round Trip,78,Ameerpet,14,11.0,15.0,16.76,303.0,5317.14
2024-01-20,9K/272G,NGO Colony,Secunderabad Bus Station,Round Trip,82,Ameerpet,12,5.0,15.0,42.64,255.0,5773.1
2024-01-20,225HP,Mehdipatnam,Shamshiguda,Round Trip,27,Ameerpet,19,29.0,30.0,25.0,158.0,3893.24
2024-01-20,189R,Jeedimetla,Suraram,One Way,117,Ameerpet,11,10.0,10.0,9.65,195.0,4619.57
2024-01-20,218L,Uppal X Road,Lingampally,One Way,103,Ameerpet,12,13.0,10.0,39.97,124.0,8390.26
2024-01-20,218HG,Sanath Nagar,Suraram,One Way,68,Ameerpet,8,6.0,10.0,33.34,411.0,6246.29
2024-01-20,225L/V,Charminar,Afzalgunj,One Way,17,Ameerpet,17,7.0,10.0,8.93,438.0,2663.61
2024-01-21,299P,Koti Women's College,Majeedpur,Round Trip,22,Koti,1,8.0,57.5,11.31,199.0,1461.33
2024-01-21,86V,Hayathnagar,Kavadi Pally,Round Trip,48,Koti,1,14.0,23.0,43.17,74.0,4969.19
2024-01-21,9X/283D,Aramghar,Kachiguda,One Way,54,Ameerpet,18,7.0,20.0,47.92,122.0,14180.03
2024-01-21,19/224,MGBS,Bachupally,Round Trip,57,Ameerpet,13,29.0,10.0,44.61,458.0,10582.67
2024-01-21,218HG,Kukatpally,L.B. Nagar Ring Road,Round Trip,63,Ameerpet,17,13.0,15.0,40.8,370.0,12931.67
2024-01-21,218/19M,Aramghar,Afzalgunj,One Way,30,Ameerpet,20,5.0,5.0,11.57,158.0,8145.65
2024-01-21,113C,Koti,Film Nagar,One Way,32,Ameerpet,15,5.0,30.0,27.52,341.0,11859.48
2024-01-21,41N,Chandrayan Gutta X Road,L.B. Nagar Ring Road,One Way,34,Ameerpet,20,13.0,5.0,28.41,423.0,14595.79
2024-01-22,201M,Koti Women's College,Dilsukhnagar,Round Trip,68,Koti,5,9.0,30.0,36.85,199.0,1059.07
2024-01-22,9M,Central Bus Station,Kondapur Bus Station,Round Trip,63,Ameerpet,11,30.0,5.0,14.9,450.0,10992.23
2024-01-22,41N,L.B. Nagar,Bachupally,Round Trip,98,Ameerpet,20,23.0,15.0,35.55,236.0,6825.07
2024-01-22,19F/A,Chengicherla,Bachupally,One Way,22,Ameerpet,13,6.0,20.0,42.49,354.0,22081.473750000005
2024-01-22,218L,Mehdipatnam,Afzalgunj,One Way,104,Ameerpet,5,15.0,30.0,31.37,466.0,9254.34
2024-01-22,189M/92A,Charminar,Ameerpet,Round Trip,61,Ameerpet,10,25.0,10.0,46.96,205.0,12995.9
2024-01-22,223A,Uppal X Road,Shamshiguda,Round Trip,38,Ameerpet,13,15.0,5.0,33.8,133.0,7637.62
2024-01-22,283A,NGO Colony,Bachupally,One Way,116,Ameerpet,8,16.0,10.0,46.77,475.0,4259.84
2024-01-22,19F/A,Gandimaisamma X Road,ESI,Round Trip,118,Ameerpet,18,25.0,5.0,5.73,110.0,5371.86
2024-01-22,9M-1,Suraram,Hayathnagar,Round Trip,50,Ameerpet,18,30.0,30.0,24.87,257.0,2019.39
2024-01-22,230X,Sanath Nagar,ESI,One Way,26,Ameerpet,6,19.0,20.0,17.92,337.0,8934.26
2024-01-22,189M,Jeedimetla,Patancheru Bus Station,One Way,12,Ameerpet,11,10.0,20.0,21.71,424.0,11119.82
2024-01-22,283A,L.B. Nagar,Secunderabad Bus Station,One Way,83,Ameerpet,7,7.0,5.0,37.92,494.0,9798.77
2024-01-22,183,Uppal X Road,Ameerpet,Round Trip,45,Ameerpet,8,24.0,30.0,6.52,348.0,12913.58
2024-01-22,102B/218L,MGBS,Kondapur Bus Station,One Way,23,Ameerpet,11,27.0,30.0,11.48,209.0,3735.3
2024-01-22,185,Charminar,VV Nagar,One Way,44,Ameerpet,14,5.0,30.0,27.65,408.0,10932.04
2024-01-22,225S,Sanath Nagar,Bowrampet,One Way,30,Ameerpet,18,22.0,5.0,41.78,204.0,7556.3
2024-01-22,9X,Borabanda,Suraram,Round Trip,115,Ameerpet,15,29.0,15.0,36.25,220.0,4488.78
2024-01-23,9K/272G,Allwyn Colony,Hayathnagar,One Way,54,Ameerpet,15,28.0,5.0,32.92,137.0,2389.92
2024-01-23,9M-1,NGO Colony,Film Nagar,One Way,74,Ameerpet,11,9.0,5.0,38.11,175.0,22081.473750000005
2024-01-23,41,Dilsukhnagar,Balanagar X Road,One Way,48,Ameerpet,16,29.0,30.0,42.54,153.0,9388.12
2024-01-23,222D,Jeedimetla,Bachupally,One Way,12,Ameerpet,18,24.0,30.0,18.23,400.0,2779.87
2024-01-23,222D,NGO Colony,Afzalgunj,Round Trip,54,Ameerpet,9,26.0,5.0,6.02,145.0,3036.81
2024-01-23,287N,Jeedimetla,Patancheru Bus Station,Round Trip,103,Ameerpet,12,24.0,20.0,23.94,218.0,14120.49
2024-01-23,218L/V,Central Bus Station,Secunderabad Bus Station,Round Trip,79,Ameerpet,9,14.0,5.0,25.61,179.0,12805.99
2024-01-23,230N,Charminar,Gandimaisamma,One Way,47,Ameerpet,16,5.0,5.0,32.15,385.0,2491.73
2024-01-23,225S,Jeedimetla,Secunderabad Bus Station,Round Trip,106,Ameerpet,20,6.0,20.0,24.5,246.0,6938.29
2024-01-24,189 MJ,Jagadgirigutta,Bowrampet,One Way,102,Ameerpet,20,18.0,20.0,29.65,421.0,13416.35
2024-01-24,189R,Koti,Gandimaisamma,Round Trip,65,Ameerpet,14,6.0,15.0,21.19,110.0,10689.93
2024-01-24,19/224,Jagadgirigutta,Secunderabad Bus Station,One Way,85,Ameerpet,9,11.0,15.0,33.93,428.0,14036.48
2024-01-24,189M/A,Kukatpally,L.B. Nagar Ring Road,One Way,66,Ameerpet,12,21.0,20.0,6.75,360.0,2555.19
2024-01-24,102B/218L,BHEL,Nampally,Round Trip,75,Ameerpet,5,6.0,15.0,42.88,263.0,11425.06
2024-01-24,9M,Chandrayan Gutta X Road,ESI,One Way,109,Ameerpet,20,5.0,30.0,29.78,181.0,8579.31
2024-01-24,113C,Suraram,Patancheru Bus Station,Round Trip,105,Ameerpet,11,28.0,30.0,21.2,319.0,13111.32
2024-01-24,218,NGO Colony,Shamshiguda,One Way,26,Ameerpet,5,28.0,20.0,31.1,375.0,14796.5
2024-01-24,218D,Charminar,Film Nagar,One Way,94,Ameerpet,14,29.0,5.0,35.81,163.0,2674.5
2024-01-25,205M,Koti Women's College,Abdullapurmet,One Way,52,Koti,10,39.0,23.0,48.72,250.0,3535.09
2024-01-25,206,Mehdipatnam,Marripally,Round Trip,36,Koti,7,25.0,45.0,25.57,198.0,2272.59
2024-01-25,40T,High Court Colony Deer Park,Musheerabad,One Way,86,Koti,20,29.0,55.0,60.42,70.0,1235.04
2024-01-25,189R,Central Bus Station,Afzalgunj,One Way,92,Ameerpet,5,8.0,30.0,24.53,296.0,6802.42
2024-01-25,9X/171M,Allwyn Colony,Afzalgunj,One Way,30,Ameerpet,7,9.0,5.0,27.07,240.0,4606.0
2024-01-25,218L,Chengicherla,Afzalgunj,Round Trip,89,Ameerpet,14,14.0,10.0,33.59,311.0,11551.58
2024-01-25,218HG,Aramghar,Ameerpet,One Way,80,Ameerpet,7,17.0,5.0,37.58,213.0,2157.74
2024-01-25,19K,Borabanda,Nampally,One Way,33,Ameerpet,10,6.0,5.0,30.16,173.0,6759.68
2024-01-25,9K/283K,Allwyn Colony,Secunderabad Bus Station,Round Trip,97,Ameerpet,7,25.0,10.0,36.06,235.0,12324.92
2024-01-25,225HP,Dilsukhnagar,Lingampally,One Way,66,Ameerpet,5,24.0,10.0,19.51,218.0,2920.18
2024-01-25,219,Boduppal,L.B. Nagar Ring Road,Round Trip,64,Ameerpet,9,8.0,5.0,46.7,148.0,8954.31
2024-01-25,218/19M,Boduppal,Patancheru Bus Station,One Way,88,Ameerpet,20,21.0,10.0,24.32,436.0,9979.76
2024-01-25,9K/283K,Central Bus Station,Ameerpet,Round Trip,80,Ameerpet,19,17.0,10.0,7.92,189.0,14017.44
2024-01-25,218L,Chandrayan Gutta X Road,Film Nagar,Round Trip,117,Ameerpet,15,24.0,20.0,18.54,101.0,10710.77
2024-01-25,90 D,MGBS,Bachupally,One Way,98,Ameerpet,12,22.0,30.0,29.42,228.0,3413.64
2024-01-25,83J/230,Kukatpally,Afzalgunj,Round Trip,101,Ameerpet,15,25.0,5.0,16.95,298.0,11506.65
2024-01-26,216D/L,High Court Colony Deer Park,Chandrayangutta X Road,One Way,110,Koti,15,14.0,30.0,45.79,264.0,3427.0
2024-01-26,299P,TSRTC pushpak,Abdullapurmet,Round Trip,78,Koti,6,35.0,53.0,35.33,293.0,2423.12
2024-01-26,195W,Wipro,Infosys,One Way,107,Hitech City,6,19.0,25.0,39.25,194.0,2835.76
2024-01-26,9X/171M,KPHB,Shamshiguda,Round Trip,41,Ameerpet,15,30.0,15.0,35.55,300.0,10688.31
2024-01-26,185S,Allwyn Colony,L.B. Nagar Ring Road,Round Trip,22,Ameerpet,13,8.0,20.0,18.75,473.0,11606.19
2024-01-26,10H/25S,Central Bus Station,VV Nagar,Round Trip,38,Ameerpet,18,27.0,15.0,47.04,379.0,14750.74
2024-01-26,9M,Uppal X Road,Kachiguda,Round Trip,92,Ameerpet,17,7.0,5.0,16.26,295.0,12425.64
2024-01-26,41,Jagadgirigutta,Balanagar X Road,Round Trip,10,Ameerpet,17,13.0,30.0,7.25,224.0,4701.16
2024-01-26,19M/224,Aramghar,Suraram,Round Trip,94,Ameerpet,8,20.0,30.0,43.41,377.0,6122.31
2024-01-26,9X,Dilsukhnagar,Bachupally,One Way,69,Ameerpet,17,16.0,10.0,22.87,372.0,6388.22
2024-01-26,9 YF,Jagadgirigutta,Lingampally,One Way,48,Ameerpet,20,25.0,15.0,37.39,152.0,6743.256241
2024-01-26,189M,Mehdipatnam,Bachupally,One Way,40,Ameerpet,16,20.0,5.0,6.48,108.0,8513.13
2024-01-26,10H/25S,Jeedimetla,Gajula Ramaram,One Way,23,Ameerpet,20,23.0,10.0,31.38,471.0,12990.14
2024-01-26,225M,Central Bus Station,Balanagar X Road,One Way,82,Ameerpet,19,9.0,30.0,37.13,361.0,13928.87
2024-01-26,113C,Allwyn Colony,Kachiguda,One Way,67,Ameerpet,6,29.0,5.0,12.15,439.0,10068.55
2024-01-26,187J,Suraram,Ameerpet,Round Trip,118,Ameerpet,6,13.0,10.0,34.39,326.0,2283.11
2024-01-26,9M-1,Chandrayan Gutta X Road,Shamshiguda,Round Trip,102,Ameerpet,10,19.0,5.0,38.58,417.0,10918.31
2024-01-26,223R,Sanath Nagar,L.B. Nagar Ring Road,One Way,47,Ameerpet,9,6.0,30.0,7.15,469.0,7924.74
2024-01-26,218HG,Sanath Nagar,Nampally,One Way,96,Ameerpet,5,6.0,10.0,9.31,189.0,7537.795105
2024-01-27,205B,Hayathnagar,Sanghi Nagar,Round Trip,80,Koti,10,17.0,10.0,60.19,423.0,3525.51
2024-01-27,127LH,ESI hospital,koti,One Way,24,Hitech City,10,7.0,19.0,20.97,468.0,4803.71
2024-01-27,127VB,Central Bus station,NGO colony,One Way,64,Hitech City,1,3.0,39.0,33.06,174.0,1284.63
2024-01-27,9X,Gandimaisamma X Road,Shamshiguda,Round Trip,44,Ameerpet,16,7.0,20.0,31.02,294.0,13865.25
2024-01-27,225L/V,Suraram,Film Nagar,Round Trip,76,Ameerpet,14,5.0,30.0,27.5,186.0,2363.02
2024-01-27,102B/218L,Chengicherla,Balanagar X Road,Round Trip,41,Ameerpet,11,25.0,30.0,21.78,302.0,14862.98
2024-01-27,83J/230,BHEL,Suraram,Round Trip,97,Ameerpet,11,9.0,15.0,13.13,381.0,12805.88
2024-01-27,19/224,Central Bus Station,VV Nagar,One Way,18,Ameerpet,6,6.0,15.0,7.06,171.0,5700.3
2024-01-27,218,Sanath Nagar,Kachiguda,One Way,25,Ameerpet,18,17.0,5.0,15.59,369.0,5412.09
2024-01-27,19Y/F,Boduppal,Nampally,Round Trip,79,Ameerpet,20,10.0,30.0,17.78,294.0,10356.59
2024-01-27,224H,Suraram,Kondapur Bus Station,One Way,83,Ameerpet,17,12.0,30.0,32.67,348.0,13350.45
2024-01-28,127,Madhapur Petrol Pump,Sanghi Nagar,Round Trip,120,Koti,6,11.0,17.0,64.63,331.0,2045.38
2024-01-28,218L/V,Dilsukhnagar,ESI,One Way,84,Ameerpet,16,19.0,10.0,12.38,365.0,14055.10762
2024-01-28,9X,Borabanda,Shamshiguda,Round Trip,86,Ameerpet,15,21.0,10.0,46.36,477.0,2263.82
2024-01-28,19K,Dilsukhnagar,Kachiguda,Round Trip,38,Ameerpet,13,13.0,15.0,43.35,457.0,4286.551494
2024-01-28,218/19M,BHEL,Bachupally,Round Trip,78,Ameerpet,14,30.0,10.0,16.11,183.0,13529.92
2024-01-28,218D,Sanath Nagar,Bowrampet,One Way,82,Ameerpet,20,9.0,10.0,18.69,443.0,8965.53
2024-01-28,19M/224,Uppal X Road,Film Nagar,Round Trip,84,Ameerpet,13,15.0,10.0,25.77,183.0,12286.94
2024-01-28,225L,Kukatpally,VV Nagar,Round Trip,90,Ameerpet,5,6.0,5.0,42.46,484.0,7948.44
2024-01-28,19M/224,Dilsukhnagar,Kachiguda,Round Trip,59,Ameerpet,6,19.0,15.0,8.7,194.0,10306.63
2024-01-28,225L/V,NGO Colony,Patancheru Bus Station,One Way,36,Ameerpet,18,12.0,15.0,47.66,324.0,2003.94
2024-01-28,185S,Koti,Shamshiguda,One Way,45,Ameerpet,5,18.0,5.0,10.39,190.0,17655.68037
2024-01-28,223R,Boduppal,Secunderabad Bus Station,Round Trip,26,Ameerpet,6,27.0,30.0,34.19,202.0,13548.83
2024-01-28,183,Jeedimetla,Bachupally,One Way,78,Ameerpet,5,27.0,30.0,21.87,397.0,11001.13
2024-01-28,10H/250C,Gandimaisamma X Road,Ameerpet,Round Trip,21,Ameerpet,10,6.0,15.0,12.44,335.0,6896.414679
2024-01-28,10H/25S,Kukatpally,ESI,One Way,69,Ameerpet,9,8.0,20.0,44.63,453.0,13108.54
2024-01-28,113C,NGO Colony,Bowrampet,Round Trip,33,Ameerpet,15,28.0,10.0,17.79,389.0,11753.38
2024-01-28,187JL,Dilsukhnagar,Nampally,One Way,22,Ameerpet,11,24.0,30.0,43.83,389.0,22081.473750000005
2024-01-28,230X,Uppal X Road,Shamshiguda,One Way,10,Ameerpet,8,19.0,10.0,36.6,458.0,9011.69
2024-01-29,299P,Hayathnagar,Vanasthalipuram(Saheb Nagar),Round Trip,32,Koti,15,28.0,19.0,35.61,60.0,2149.9
2024-01-29,11,Hayathnagar Depot,ECIL X Road,Round Trip,60,Hitech City,10,20.0,43.0,28.17,488.0,2081.57
2024-01-29,90 D,Chandrayan Gutta X Road,Nampally,Round Trip,119,Ameerpet,17,16.0,15.0,45.14,146.0,14325.57
2024-01-29,9K/272G,Charminar,Kondapur Bus Station,Round Trip,73,Ameerpet,20,17.0,20.0,30.14,441.0,6924.63
2024-01-29,223R,Jeedimetla,Bachupally,One Way,10,Ameerpet,12,22.0,30.0,15.93,289.0,1935.2471
2024-01-29,289M,Mehdipatnam,Gandimaisamma,Round Trip,113,Ameerpet,20,5.0,30.0,39.26,170.0,22081.473750000005
2024-01-29,283A,Jagadgirigutta,Suraram,One Way,110,Ameerpet,13,16.0,20.0,20.65,161.0,6613.99
2024-01-29,283A,Central Bus Station,ESI,Round Trip,59,Ameerpet,8,23.0,20.0,19.43,356.0,14269.79
2024-01-29,225L/V,Borabanda,Nampally,Round Trip,65,Ameerpet,11,19.0,20.0,10.8,319.0,13324.22
2024-01-29,83J/272G,L.B. Nagar,Kondapur Bus Station,One Way,41,Ameerpet,13,24.0,5.0,6.79,373.0,2398.33
2024-01-29,283A,Jagadgirigutta,Hayathnagar,Round Trip,28,Ameerpet,10,30.0,20.0,38.91,421.0,8573.98
2024-01-29,113EL,Boduppal,Kondapur Bus Station,Round Trip,26,Ameerpet,18,26.0,5.0,22.9,154.0,2533.34
2024-01-29,10H/25S,Boduppal,Suraram,Round Trip,46,Ameerpet,8,6.0,10.0,25.46,225.0,4283.46
2024-01-30,205B,TSRTC pushpak,Ramoji Film City,Round Trip,38,Koti,10,43.5,23.0,68.65,398.0,1998.09
2024-01-30,218C,Aramghar,Hayathnagar,Round Trip,112,Ameerpet,20,27.0,5.0,37.23,175.0,13318.46
2024-01-30,225A,Chandrayan Gutta X Road,Secunderabad Bus Station,One Way,75,Ameerpet,15,27.0,30.0,8.03,485.0,12744.16
2024-01-30,41,Suraram,Bowrampet,One Way,81,Ameerpet,11,6.0,5.0,30.49,148.0,4990.2
2024-01-30,230X,Boduppal,Ameerpet,One Way,56,Ameerpet,9,21.0,10.0,20.01,485.0,5873.478957
2024-01-30,19M/224,Chandrayan Gutta X Road,Suraram,Round Trip,23,Ameerpet,14,23.0,15.0,48.31,290.0,6818.05
2024-01-30,189R,Jagadgirigutta,Gandimaisamma,One Way,66,Ameerpet,7,22.0,5.0,9.8,430.0,4252.57
2024-01-30,19M,Suraram,Lingampally,One Way,99,Ameerpet,14,23.0,20.0,45.09,470.0,6682.26
2024-01-30,189 MJ,NGO Colony,Patancheru Bus Station,One Way,60,Ameerpet,11,15.0,15.0,22.67,336.0,12574.71
2024-01-30,113F,Jagadgirigutta,Bachupally,Round Trip,109,Ameerpet,12,13.0,20.0,30.06,247.0,9295.85
2024-01-30,9M,Allwyn Colony,Bowrampet,One Way,22,Ameerpet,11,25.0,20.0,27.54,328.0,12726.86
2024-01-30,189 MJ,L.B. Nagar,Secunderabad Bus Station,Round Trip,33,Ameerpet,18,23.0,5.0,17.52,307.0,4402.27
2024-01-30,183,Mehdipatnam,Patancheru Bus Station,One Way,87,Ameerpet,7,27.0,30.0,13.22,222.0,12538.91
2024-01-30,230X,Chengicherla,Ameerpet,Round Trip,33,Ameerpet,20,6.0,30.0,14.03,185.0,10395.58
2024-01-31,185,Central Bus Station,Bachupally,Round Trip,96,Ameerpet,19,30.0,30.0,14.48,158.0,11064.5
2024-01-31,183AJ,Koti,Suraram,Round Trip,89,Ameerpet,13,29.0,15.0,49.96,477.0,6654.26
2024-01-31,218/19M,Charminar,Ameerpet,Round Trip,31,Ameerpet,6,16.0,20.0,16.93,205.0,9711.82
2024-01-31,218L,Jagadgirigutta,Hayathnagar,Round Trip,40,Ameerpet,20,16.0,30.0,47.89,431.0,12614.3
2024-01-31,223A,Allwyn Colony,L.B. Nagar Ring Road,One Way,49,Ameerpet,16,13.0,30.0,32.87,154.0,3782.99
2024-01-31,218L/V,Jagadgirigutta,Afzalgunj,One Way,43,Ameerpet,5,27.0,30.0,9.81,356.0,12682.77
2024-01-31,113C,Chandrayan Gutta X Road,Kachiguda,Round Trip,91,Ameerpet,19,12.0,5.0,40.08,418.0,8989.19
2024-01-31,272C,Central Bus Station,Nampally,Round Trip,11,Ameerpet,12,23.0,15.0,9.69,322.0,12295.1
2024-01-31,230X,Charminar,Suraram,One Way,32,Ameerpet,19,18.0,20.0,24.58,137.0,6500.61
2024-01-31,9X/171M,Gandimaisamma X Road,Gajula Ramaram,Round Trip,79,Ameerpet,20,21.0,30.0,37.96,469.0,8076.61
2024-01-31,9K/283K,BHEL,ESI,One Way,89,Ameerpet,16,27.0,5.0,6.82,254.0,5260.36
2024-01-31,102B/218L,Charminar,L.B. Nagar Ring Road,Round Trip,78,Ameerpet,7,24.0,15.0,46.61,141.0,5960.56
2024-01-31,19/224,MGBS,Lingampally,One Way,44,Ameerpet,18,28.0,10.0,18.1,177.0,5203.11
2024-01-31,187JL,BHEL,Gajula Ramaram,One Way,87,Ameerpet,18,24.0,15.0,36.98,465.0,3302.93
2024-01-31,218,Kukatpally,Ameerpet,Round Trip,77,Ameerpet,17,16.0,30.0,10.6,341.0,6593.62
2024-02-01,1P/25S,Mehdipatnam,Abdullapurmet,Round Trip,51,Koti,14,38.0,18.0,28.04,487.0,4567.12
2024-02-01,9X/283D,Koti,Bowrampet,One Way,17,Ameerpet,13,23.0,30.0,44.01,444.0,13951.1
2024-02-01,224H,Aramghar,Lingampally,One Way,44,Ameerpet,15,15.0,20.0,6.1,395.0,9441.8
2024-02-01,225M,KPHB,Hayathnagar,Round Trip,17,Ameerpet,6,11.0,15.0,32.26,163.0,2839.6
2024-02-01,9M,KPHB,Ameerpet,Round Trip,16,Ameerpet,16,5.0,10.0,26.34,239.0,12660.97
2024-02-01,223R,Gandimaisamma X Road,Gajula Ramaram,Round Trip,46,Ameerpet,20,24.0,5.0,18.17,293.0,9275.37
2024-02-01,218/19M,Kukatpally,Patancheru Bus Station,Round Trip,59,Ameerpet,10,10.0,15.0,6.9,360.0,3214.07
2024-02-01,272C,L.B. Nagar,Film Nagar,Round Trip,54,Ameerpet,8,14.0,20.0,17.25,311.0,5333.7
2024-02-01,230N,Central Bus Station,Patancheru Bus Station,Round Trip,105,Ameerpet,20,11.0,5.0,15.76,486.0,7232.46
2024-02-01,41N,L.B. Nagar,Bachupally,One Way,63,Ameerpet,16,27.0,20.0,14.45,202.0,4060.84
2024-02-01,230N,KPHB,Patancheru Bus Station,Round Trip,33,Ameerpet,16,16.0,15.0,6.6,387.0,5887.14
2024-02-01,218L/V,Jeedimetla,Kondapur Bus Station,Round Trip,28,Ameerpet,6,22.0,20.0,41.4,268.0,6742.85
2024-02-01,223R,NGO Colony,L.B. Nagar Ring Road,Round Trip,49,Ameerpet,7,25.0,30.0,41.19,335.0,13484.75
